,Name,Party,State,Bill:,Congress-Session:,Category
333,James M. Ramstad,Republican Party,Minnesota,HJRes 81,102- 1,Cosponsor
334,Melton D. Hancock,Republican Party,Missouri,HJRes 81,102- 1,Cosponsor
335,Bill Barrett,Republican Party,Nebraska,HJRes 81,102- 1,Cosponsor
336,H. James Saxton,Republican Party,New Jersey,HJRes 81,102- 1,Cosponsor
337,Charles H. Taylor,Republican Party,North Carolina,HJRes 81,102- 1,Cosponsor
338,Chalmers Pangburn Wylie,Republican Party,Ohio,HJRes 81,102- 1,Cosponsor
339,Michael G. Oxley,Republican Party,Ohio,HJRes 81,102- 1,Cosponsor
340,Marvin Henry Edwards,Republican Party,Oklahoma,HJRes 81,102- 1,Cosponsor
341,Joseph Paul Kolter,Democratic Party,Pennsylvania,HJRes 81,102- 1,Cosponsor
342,Robert Mooneyhan Tallon Jr.,Democratic Party,South Carolina,HJRes 81,102- 1,Cosponsor
343,Donald Kenneth Sundquist,Republican Party,Tennessee,HJRes 81,102- 1,Cosponsor
344,Thomas Dale DeLay,Republican Party,Texas,HJRes 81,102- 1,Cosponsor
345,Sidney Wallace Morrison,Republican Party,Washington,HJRes 81,102- 1,Cosponsor
346,Thomas E. Petri,Republican Party,Wisconsin,HJRes 81,102- 1,Cosponsor
347,Toby A. Roth,Republican Party,Wisconsin,HJRes 81,102- 1,Cosponsor
348,Jon Tester,Democratic Party,Montana,S 736,116- 1,Primary
349,Collin Clark Peterson,Democratic Party,Minnesota,HJRes 95,116- 2,Primary
350,Doug LaMalfa,Republican Party,California,HJRes 95,116- 2,Cosponsor
351,Ken Buck,Republican Party,Colorado,HJRes 95,116- 2,Cosponsor
352,Michael F. Q. San Nicolas,Democratic Party,Guam,HJRes 95,116- 2,Cosponsor
353,Denver Riggleman,Republican Party,Virginia,HJRes 95,116- 2,Cosponsor
354,Donna M. Christensen,Democratic Party,Virgin Islands,HJRes 1,109- 1,Primary
355,Madeleine Z. Bordallo,Democratic Party,Guam,HJRes 1,109- 1,Cosponsor
356,Jesse Louis Jackson Jr.,Democratic Party,Illinois,HJRes 29,110- 1,Primary
357,Victor F. Snyder,Democratic Party,Arkansas,HJRes 42,109- 1,Primary
358,Christopher H. Shays,Republican Party,Connecticut,HJRes 42,109- 1,Cosponsor
359,Karen Shepherd,Democratic Party,Utah,HJRes 164,103- 1,Primary
360,Edward R. Royce,Republican Party,California,HJRes 48,104- 1,Primary
361,H. L. Callahan,Republican Party,Alabama,HJRes 48,104- 1,Cosponsor
362,Spencer Thomas Bachus III,Republican Party,Alabama,HJRes 48,104- 1,Cosponsor
363,Eni F. H. Faleomavaega,Democratic Party,American Samoa,HJRes 48,104- 1,Cosponsor
364,Robert Stump,Republican Party,Arizona,HJRes 48,104- 1,Cosponsor
365,Matt Salmon,Republican Party,Arizona,HJRes 48,104- 1,Cosponsor
366,John D. Hayworth Jr.,Republican Party,Arizona,HJRes 48,104- 1,Cosponsor
367,Ken S. Calvert,Republican Party,California,HJRes 48,104- 1,Cosponsor
368,C. Christopher Cox,Republican Party,California,HJRes 48,104- 1,Cosponsor
369,Robert Kenneth Dornan,Republican Party,California,HJRes 48,104- 1,Cosponsor
370,Elton W. Gallegly,Republican Party,California,HJRes 48,104- 1,Cosponsor
371,Jerry Lewis,Republican Party,California,HJRes 48,104- 1,Cosponsor
372,Carlos John Moorhead,Republican Party,California,HJRes 48,104- 1,Cosponsor
373,Dana T. Rohrabacher,Republican Party,California,HJRes 48,104- 1,Cosponsor
374,Ron Packard,Republican Party,California,HJRes 48,104- 1,Cosponsor
375,Jay Kim,Republican Party,California,HJRes 48,104- 1,Cosponsor
376,Joel Hefley,Republican Party,Colorado,HJRes 48,104- 1,Cosponsor
377,Mark Adam Foley,Republican Party,Florida,HJRes 48,104- 1,Cosponsor
378,Porter J. Goss,Republican Party,Florida,HJRes 48,104- 1,Cosponsor
379,Clifford B. Stearns,Republican Party,Florida,HJRes 48,104- 1,Cosponsor
380,Bill McCollum,Republican Party,Florida,HJRes 48,104- 1,Cosponsor
381,Saxby Chambliss,Republican Party,Georgia,HJRes 48,104- 1,Cosponsor
382,Michael Allen Collins,Republican Party,Georgia,HJRes 48,104- 1,Cosponsor
383,John Linder,Republican Party,Georgia,HJRes 48,104- 1,Cosponsor
384,Gerald C. Weller,Republican Party,Illinois,HJRes 48,104- 1,Cosponsor
385,Dan L. Burton,Republican Party,Indiana,HJRes 48,104- 1,Cosponsor
386,James Ross Lightfoot,Republican Party,Iowa,HJRes 48,104- 1,Cosponsor
387,Pat Roberts,Republican Party,Kansas,HJRes 48,104- 1,Cosponsor
388,Todd Tiahrt,Republican Party,Kansas,HJRes 48,104- 1,Cosponsor
389,Harold Rogers,Republican Party,Kentucky,HJRes 48,104- 1,Cosponsor
390,James Allison Hayes,Republican Party,Louisiana,HJRes 48,104- 1,Cosponsor
391,James O. McCrery III,Republican Party,Louisiana,HJRes 48,104- 1,Cosponsor
392,Roscoe G. Bartlett,Republican Party,Maryland,HJRes 48,104- 1,Cosponsor
393,Peter I. Blute,Republican Party,Massachusetts,HJRes 48,104- 1,Cosponsor
394,Peter Hoekstra,Republican Party,Michigan,HJRes 48,104- 1,Cosponsor
395,Dick Chrysler,Republican Party,Michigan,HJRes 48,104- 1,Cosponsor
396,Gilbert W. Gutknecht,Republican Party,Minnesota,HJRes 48,104- 1,Cosponsor
397,Norvell William Emerson,Republican Party,Missouri,HJRes 48,104- 1,Cosponsor
398,James M. Talent,Republican Party,Missouri,HJRes 48,104- 1,Cosponsor
399,Jon Lynn Christensen,Republican Party,Nebraska,HJRes 48,104- 1,Cosponsor
400,Barbara Farrell Vucanovich,Republican Party,Nevada,HJRes 48,104- 1,Cosponsor
401,Richard Zimmer,Republican Party,New Jersey,HJRes 48,104- 1,Cosponsor
402,H. James Saxton,Republican Party,New Jersey,HJRes 48,104- 1,Cosponsor
403,Robert E. Andrews,Democratic Party,New Jersey,HJRes 48,104- 1,Cosponsor
404,Michael P. Forbes,Republican Party,New York,HJRes 48,104- 1,Cosponsor
405,James T. Walsh,Republican Party,New York,HJRes 48,104- 1,Cosponsor
406,Jack Quinn,Republican Party,New York,HJRes 48,104- 1,Cosponsor
407,John M. McHugh,Republican Party,New York,HJRes 48,104- 1,Cosponsor
408,Cass Ballenger,Republican Party,North Carolina,HJRes 48,104- 1,Cosponsor
409,Walter B. Jones Jr.,Republican Party,North Carolina,HJRes 48,104- 1,Cosponsor
410,Frank Cremeans,Republican Party,Ohio,HJRes 48,104- 1,Cosponsor
411,David Lee Hobson,Republican Party,Ohio,HJRes 48,104- 1,Cosponsor
412,Deborah D. Pryce,Republican Party,Ohio,HJRes 48,104- 1,Cosponsor
413,Thomas A. Coburn,Republican Party,Oklahoma,HJRes 48,104- 1,Cosponsor
414,Frank D. Lucas,Republican Party,Oklahoma,HJRes 48,104- 1,Cosponsor
415,J.C. Watts,Republican Party,Oklahoma,HJRes 48,104- 1,Cosponsor
416,Jim Bunn,Republican Party,Oregon,HJRes 48,104- 1,Cosponsor
417,James C. Greenwood,Republican Party,Pennsylvania,HJRes 48,104- 1,Cosponsor
418,Elmer Greinert Shuster,Republican Party,Pennsylvania,HJRes 48,104- 1,Cosponsor
419,Philip English,Republican Party,Pennsylvania,HJRes 48,104- 1,Cosponsor
420,Floyd Spence,Republican Party,South Carolina,HJRes 48,104- 1,Cosponsor
421,Thomas Dale DeLay,Republican Party,Texas,HJRes 48,104- 1,Cosponsor
422,Lamar S. Smith,Republican Party,Texas,HJRes 48,104- 1,Cosponsor
423,Joe Linus Barton,Republican Party,Texas,HJRes 48,104- 1,Cosponsor
424,Enid Greene Waldholtz,Republican Party,Utah,HJRes 48,104- 1,Cosponsor
425,Tom Bliley,Republican Party,Virginia,HJRes 48,104- 1,Cosponsor
426,Bob W. Goodlatte,Republican Party,Virginia,HJRes 48,104- 1,Cosponsor
427,Jennifer B. Dunn,Republican Party,Washington,HJRes 48,104- 1,Cosponsor
428,Steven Craig Gunderson,Republican Party,Wisconsin,HJRes 48,104- 1,Cosponsor
429,Marshall Sanford,Republican Party,South Carolina,HJRes 91,104- 1,Primary
430,L. William Paxon,Republican Party,New York,HJRes 91,104- 1,Cosponsor
431,Philip English,Republican Party,Pennsylvania,HJRes 91,104- 1,Cosponsor
432,Thomas E. Petri,Republican Party,Wisconsin,HJRes 91,104- 1,Cosponsor
433,Charles H. Taylor,Republican Party,North Carolina,HJRes 340,103- 2,Primary
434,Gerald Brooks Hunt Solomon,Republican Party,New York,HJRes 340,103- 2,Cosponsor
435,Jesse Louis Jackson Jr.,Democratic Party,Illinois,HJRes 34,112- 1,Primary
436,Raúl M. Grijalva,Democratic Party,Arizona,HJRes 34,112- 1,Cosponsor
437,Karen Bass,Democratic Party,California,HJRes 34,112- 1,Cosponsor
438,Barbara Lee,Democratic Party,California,HJRes 34,112- 1,Cosponsor
439,Bob Filner,Democratic Party,California,HJRes 34,112- 1,Cosponsor
440,Corrine Brown,Democratic Party,Florida,HJRes 34,112- 1,Cosponsor
441,David Scott,Democratic Party,Georgia,HJRes 34,112- 1,Cosponsor
442,John R. Lewis,Democratic Party,Georgia,HJRes 34,112- 1,Cosponsor
443,Henry C. Johnson Jr.,Democratic Party,Georgia,HJRes 34,112- 1,Cosponsor
444,Bobby L. Rush,Democratic Party,Illinois,HJRes 34,112- 1,Cosponsor
445,Danny K. Davis,Democratic Party,Illinois,HJRes 34,112- 1,Cosponsor
446,André Carson,Democratic Party,Indiana,HJRes 34,112- 1,Cosponsor
447,Elijah E. Cummings,Democratic Party,Maryland,HJRes 34,112- 1,Cosponsor
448,John Conyers Jr.,Democratic Party,Michigan,HJRes 34,112- 1,Cosponsor
449,Keith Maurice Ellison,Democratic Party,Minnesota,HJRes 34,112- 1,Cosponsor
450,Bennie G. Thompson,Democratic Party,Mississippi,HJRes 34,112- 1,Cosponsor
451,Wm. Lacy Clay Jr.,Democratic Party,Missouri,HJRes 34,112- 1,Cosponsor
452,Emanuel Cleaver II,Democratic Party,Missouri,HJRes 34,112- 1,Cosponsor
453,Donald M. Payne,Democratic Party,New Jersey,HJRes 34,112- 1,Cosponsor
454,Charles B. Rangel,Democratic Party,New York,HJRes 34,112- 1,Cosponsor
455,Edolphus Towns,Democratic Party,New York,HJRes 34,112- 1,Cosponsor
456,Melvin L. Watt,Democratic Party,North Carolina,HJRes 34,112- 1,Cosponsor
457,George Kenneth Butterfield Jr.,Democratic Party,North Carolina,HJRes 34,112- 1,Cosponsor
458,Marcia L. Fudge,Democratic Party,Ohio,HJRes 34,112- 1,Cosponsor
459,Dennis J. Kucinich,Democratic Party,Ohio,HJRes 34,112- 1,Cosponsor
460,Marcy Kaptur,Democratic Party,Ohio,HJRes 34,112- 1,Cosponsor
461,Chaka Fattah,Democratic Party,Pennsylvania,HJRes 34,112- 1,Cosponsor
462,James E. Clyburn,Democratic Party,South Carolina,HJRes 34,112- 1,Cosponsor
463,Sheila Jackson Lee,Democratic Party,Texas,HJRes 34,112- 1,Cosponsor
464,Robert Kenneth Dornan,Republican Party,California,HJRes 87,101- 1,Primary
465,Dana T. Rohrabacher,Republican Party,California,HJRes 87,101- 1,Cosponsor
466,Clyde Cecil Holloway,Republican Party,Louisiana,HJRes 87,101- 1,Cosponsor
467,Bill Schuette,Republican Party,Michigan,HJRes 87,101- 1,Cosponsor
468,Charles Wilson,Democratic Party,Texas,HJRes 87,101- 1,Cosponsor
469,Howard Curtis Nielson,Republican Party,Utah,HJRes 87,101- 1,Cosponsor
470,Stacey Plaskett,Democratic Party,Virgin Islands,HJRes 91,115- 1,Primary
471,Madeleine Z. Bordallo,Democratic Party,Guam,HJRes 91,115- 1,Cosponsor
472,Marco Rubio,Republican Party,Florida,SJRes 4,117- 1,Primary
473,Dan Sullivan,Republican Party,Alaska,SJRes 4,117- 1,Cosponsor
474,Michael D. Crapo,Republican Party,Idaho,SJRes 4,117- 1,Cosponsor
475,James E. Risch,Republican Party,Idaho,SJRes 4,117- 1,Cosponsor
476,Mike Braun,Republican Party,Indiana,SJRes 4,117- 1,Cosponsor
477,Todd C. Young,Republican Party,Indiana,SJRes 4,117- 1,Cosponsor
478,Steve Daines,Republican Party,Montana,SJRes 4,117- 1,Cosponsor
479,Deb Fischer,Republican Party,Nebraska,SJRes 4,117- 1,Cosponsor
480,Thom Tillis,Republican Party,North Carolina,SJRes 4,117- 1,Cosponsor
481,Kevin Cramer,Republican Party,North Dakota,SJRes 4,117- 1,Cosponsor
482,John Hoeven,Republican Party,North Dakota,SJRes 4,117- 1,Cosponsor
483,Robert J. Portman,Republican Party,Ohio,SJRes 4,117- 1,Cosponsor
484,Patrick J. Toomey,Republican Party,Pennsylvania,SJRes 4,117- 1,Cosponsor
485,Marsha W. Blackburn,Republican Party,Tennessee,SJRes 4,117- 1,Cosponsor
486,John Cornyn,Republican Party,Texas,SJRes 4,117- 1,Cosponsor
487,Mitt Romney,Republican Party,Utah,SJRes 4,117- 1,Cosponsor
488,Mike Lee,Republican Party,Utah,SJRes 4,117- 1,Cosponsor
489,Shelley Moore Capito,Republican Party,West Virginia,SJRes 4,117- 1,Cosponsor
490,Elbridge Gerry Lapham,Republican Party,New York,SRes 19,48- 1,Primary
491,Donna M. Christensen,Democratic Party,Virgin Islands,HJRes 2,111- 1,Primary
492,Eni F. H. Faleomavaega,Democratic Party,American Samoa,HJRes 2,111- 1,Cosponsor
493,Madeleine Z. Bordallo,Democratic Party,Guam,HJRes 2,111- 1,Cosponsor
494,Jesse Louis Jackson Jr.,Democratic Party,Illinois,HJRes 29,107- 1,Primary
495,Earl F. Hilliard,Democratic Party,Alabama,HJRes 29,107- 1,Cosponsor
496,Barbara Lee,Democratic Party,California,HJRes 29,107- 1,Cosponsor
497,Maxine Waters,Democratic Party,California,HJRes 29,107- 1,Cosponsor
498,John R. Lewis,Democratic Party,Georgia,HJRes 29,107- 1,Cosponsor
499,Cynthia McKinney,Democratic Party,Georgia,HJRes 29,107- 1,Cosponsor
500,Jerry F. Costello,Democratic Party,Illinois,HJRes 29,107- 1,Cosponsor
501,Danny K. Davis,Democratic Party,Illinois,HJRes 29,107- 1,Cosponsor
502,Greg Ganske,Republican Party,Iowa,HJRes 29,107- 1,Cosponsor
503,John Conyers Jr.,Democratic Party,Michigan,HJRes 29,107- 1,Cosponsor
504,Bennie G. Thompson,Democratic Party,Mississippi,HJRes 29,107- 1,Cosponsor
505,Dennis J. Kucinich,Democratic Party,Ohio,HJRes 29,107- 1,Cosponsor
506,Donna M. Christensen,Democratic Party,Virgin Islands,HJRes 29,107- 1,Cosponsor
507,Robert Henry Michel,Republican Party,Illinois,HJRes 350,101- 1,Primary
508,Claude Harris Jr.,Democratic Party,Alabama,HJRes 350,101- 1,Cosponsor
509,H. L. Callahan,Republican Party,Alabama,HJRes 350,101- 1,Cosponsor
510,Tom Bevill,Democratic Party,Alabama,HJRes 350,101- 1,Cosponsor
511,Ben Erdreich,Democratic Party,Alabama,HJRes 350,101- 1,Cosponsor
512,John Glen Browder,Democratic Party,Alabama,HJRes 350,101- 1,Cosponsor
513,Ronnie Gene Flippo,Democratic Party,Alabama,HJRes 350,101- 1,Cosponsor
514,William Louis Dickinson,Republican Party,Alabama,HJRes 350,101- 1,Cosponsor
515,Don E. Young,Republican Party,Alaska,HJRes 350,101- 1,Cosponsor
516,Jon Kyl,Republican Party,Arizona,HJRes 350,101- 1,Cosponsor
517,Robert Stump,Republican Party,Arizona,HJRes 350,101- 1,Cosponsor
518,John Jacob Rhodes III,Republican Party,Arizona,HJRes 350,101- 1,Cosponsor
519,Tommy Franklin Robinson,Republican Party,Arkansas,HJRes 350,101- 1,Cosponsor
520,John Paul Hammerschmidt,Republican Party,Arkansas,HJRes 350,101- 1,Cosponsor
521,Carlos John Moorhead,Republican Party,California,HJRes 350,101- 1,Cosponsor
522,Duncan L. Hunter,Republican Party,California,HJRes 350,101- 1,Cosponsor
523,Elton W. Gallegly,Republican Party,California,HJRes 350,101- 1,Cosponsor
524,Tom Campbell,Republican Party,California,HJRes 350,101- 1,Cosponsor
525,William Edwin Dannemeyer,Republican Party,California,HJRes 350,101- 1,Cosponsor
526,Alfred A. McCandless,Republican Party,California,HJRes 350,101- 1,Cosponsor
527,Robert John Lagomarsino,Republican Party,California,HJRes 350,101- 1,Cosponsor
528,Walter Herger,Republican Party,California,HJRes 350,101- 1,Cosponsor
529,Robert Kenneth Dornan,Republican Party,California,HJRes 350,101- 1,Cosponsor
530,William David Lowery,Republican Party,California,HJRes 350,101- 1,Cosponsor
531,Ron Packard,Republican Party,California,HJRes 350,101- 1,Cosponsor
532,David T. Dreier,Republican Party,California,HJRes 350,101- 1,Cosponsor
533,C. Christopher Cox,Republican Party,California,HJRes 350,101- 1,Cosponsor
534,Ben Nighthorse Campbell,Democratic Party,Colorado,HJRes 350,101- 1,Cosponsor
535,George Hanks Brown,Republican Party,Colorado,HJRes 350,101- 1,Cosponsor
536,Daniel Schaefer,Republican Party,Colorado,HJRes 350,101- 1,Cosponsor
537,Earl Dewitt Hutto,Democratic Party,Florida,HJRes 350,101- 1,Cosponsor
538,Thomas F. Lewis,Republican Party,Florida,HJRes 350,101- 1,Cosponsor
539,Clifford B. Stearns,Republican Party,Florida,HJRes 350,101- 1,Cosponsor
540,Michael Bilirakis,Republican Party,Florida,HJRes 350,101- 1,Cosponsor
541,James William Grant,Republican Party,Florida,HJRes 350,101- 1,Cosponsor
542,E. Clay Shaw Jr.,Republican Party,Florida,HJRes 350,101- 1,Cosponsor
543,Ileana Ros-Lehtinen,Republican Party,Florida,HJRes 350,101- 1,Cosponsor
544,Andrew Poysell Ireland,Republican Party,Florida,HJRes 350,101- 1,Cosponsor
545,Bill Nelson,Democratic Party,Florida,HJRes 350,101- 1,Cosponsor
546,Charles Edward Bennett,Democratic Party,Florida,HJRes 350,101- 1,Cosponsor
547,Robert Lindsay Thomas,Democratic Party,Georgia,HJRes 350,101- 1,Cosponsor
548,Richard Belmont Ray,Democratic Party,Georgia,HJRes 350,101- 1,Cosponsor
549,James Roy Rowland Jr.,Democratic Party,Georgia,HJRes 350,101- 1,Cosponsor
550,Newton Leroy Gingrich,Republican Party,Georgia,HJRes 350,101- 1,Cosponsor
551,Druie Douglas Barnard Jr.,Democratic Party,Georgia,HJRes 350,101- 1,Cosponsor
552,George Darden,Democratic Party,Georgia,HJRes 350,101- 1,Cosponsor
553,Charles Floyd Hatcher,Democratic Party,Georgia,HJRes 350,101- 1,Cosponsor
554,Edgar Lanier Jenkins,Democratic Party,Georgia,HJRes 350,101- 1,Cosponsor
555,Larry E. Craig,Republican Party,Idaho,HJRes 350,101- 1,Cosponsor
556,Lynn Morley Martin,Republican Party,Illinois,HJRes 350,101- 1,Cosponsor
557,George Edward Sangmeister,Democratic Party,Illinois,HJRes 350,101- 1,Cosponsor
558,Edward Rell Madigan,Republican Party,Illinois,HJRes 350,101- 1,Cosponsor
559,William O. Lipinski,Democratic Party,Illinois,HJRes 350,101- 1,Cosponsor
560,J. Dennis Hastert,Republican Party,Illinois,HJRes 350,101- 1,Cosponsor
561,Glenn Poshard,Democratic Party,Illinois,HJRes 350,101- 1,Cosponsor
562,Philip M. Crane,Republican Party,Illinois,HJRes 350,101- 1,Cosponsor
563,Frank Annunzio,Democratic Party,Illinois,HJRes 350,101- 1,Cosponsor
564,Glenn Poshard,Democratic Party,Illinois,HJRes 350,101- 1,Cosponsor
565,Glenn Poshard,Democratic Party,Illinois,HJRes 350,101- 1,Cosponsor
566,John Patrick Hiler,Republican Party,Indiana,HJRes 350,101- 1,Cosponsor
567,Dan L. Burton,Republican Party,Indiana,HJRes 350,101- 1,Cosponsor
568,Thomas Joseph Tauke,Republican Party,Iowa,HJRes 350,101- 1,Cosponsor
569,Frederick Lawrence Grandy,Republican Party,Iowa,HJRes 350,101- 1,Cosponsor
570,James Ross Lightfoot,Republican Party,Iowa,HJRes 350,101- 1,Cosponsor
571,Jan Meyers,Republican Party,Kansas,HJRes 350,101- 1,Cosponsor
572,Robert Russell Whittaker,Republican Party,Kansas,HJRes 350,101- 1,Cosponsor
573,Romano Louis Mazzoli,Democratic Party,Kentucky,HJRes 350,101- 1,Cosponsor
574,Harold Rogers,Republican Party,Kentucky,HJRes 350,101- 1,Cosponsor
575,William Huston Natcher,Democratic Party,Kentucky,HJRes 350,101- 1,Cosponsor
576,Carl Christopher Perkins,Democratic Party,Kentucky,HJRes 350,101- 1,Cosponsor
577,William J. Tauzin,Democratic Party,Louisiana,HJRes 350,101- 1,Cosponsor
578,Clyde Cecil Holloway,Republican Party,Louisiana,HJRes 350,101- 1,Cosponsor
579,James Allison Hayes,Democratic Party,Louisiana,HJRes 350,101- 1,Cosponsor
580,Thomas Jerald Huckaby,Democratic Party,Louisiana,HJRes 350,101- 1,Cosponsor
581,Richard Hugh Baker,Republican Party,Louisiana,HJRes 350,101- 1,Cosponsor
582,James O. McCrery III,Republican Party,Louisiana,HJRes 350,101- 1,Cosponsor
583,Olympia J. Snowe,Republican Party,Maine,HJRes 350,101- 1,Cosponsor
584,Royden Patrick Dyson,Democratic Party,Maryland,HJRes 350,101- 1,Cosponsor
585,Beverly Barton Butcher Byron,Democratic Party,Maryland,HJRes 350,101- 1,Cosponsor
586,Bill Schuette,Republican Party,Michigan,HJRes 350,101- 1,Cosponsor
587,Guy Adrian Vander Jagt,Republican Party,Michigan,HJRes 350,101- 1,Cosponsor
588,Carl Duane Pursell,Republican Party,Michigan,HJRes 350,101- 1,Cosponsor
589,John Vincent Weber,Republican Party,Minnesota,HJRes 350,101- 1,Cosponsor
590,Arlan Ingehart Stangeland,Republican Party,Minnesota,HJRes 350,101- 1,Cosponsor
591,Gillespie V. Montgomery,Democratic Party,Mississippi,HJRes 350,101- 1,Cosponsor
592,Michael Parker,Democratic Party,Mississippi,HJRes 350,101- 1,Cosponsor
593,Larkin I. Smith,Republican Party,Mississippi,HJRes 350,101- 1,Cosponsor
594,Jamie Lloyd Whitten,Democratic Party,Mississippi,HJRes 350,101- 1,Cosponsor
595,Albert Michael Espy,Democratic Party,Mississippi,HJRes 350,101- 1,Cosponsor
596,Gene Taylor,Democratic Party,Mississippi,HJRes 350,101- 1,Cosponsor
597,John William Buechner,Republican Party,Missouri,HJRes 350,101- 1,Cosponsor
598,Ike Skelton,Democratic Party,Missouri,HJRes 350,101- 1,Cosponsor
599,Melton D. Hancock,Republican Party,Missouri,HJRes 350,101- 1,Cosponsor
600,Norvell William Emerson,Republican Party,Missouri,HJRes 350,101- 1,Cosponsor
601,Ronald Charles Marlenee,Republican Party,Montana,HJRes 350,101- 1,Cosponsor
602,Douglas K. Bereuter,Republican Party,Nebraska,HJRes 350,101- 1,Cosponsor
603,Virginia Dodd Smith,Republican Party,Nebraska,HJRes 350,101- 1,Cosponsor
604,Barbara Farrell Vucanovich,Republican Party,Nevada,HJRes 350,101- 1,Cosponsor
605,Robert Smith,Republican Party,New Hampshire,HJRes 350,101- 1,Cosponsor
606,Charles Gywnne Douglas III,Republican Party,New Hampshire,HJRes 350,101- 1,Cosponsor
607,Matthew John Rinaldo,Republican Party,New Jersey,HJRes 350,101- 1,Cosponsor
608,Dean Anderson Gallo,Republican Party,New Jersey,HJRes 350,101- 1,Cosponsor
609,Robert A. Roe,Democratic Party,New Jersey,HJRes 350,101- 1,Cosponsor
610,H. James Saxton,Republican Party,New Jersey,HJRes 350,101- 1,Cosponsor
611,James Andrew Courter,Republican Party,New Jersey,HJRes 350,101- 1,Cosponsor
612,Joseph Skeen,Republican Party,New Mexico,HJRes 350,101- 1,Cosponsor
613,Gerald Brooks Hunt Solomon,Republican Party,New York,HJRes 350,101- 1,Cosponsor
614,L. William Paxon,Republican Party,New York,HJRes 350,101- 1,Cosponsor
615,James T. Walsh,Republican Party,New York,HJRes 350,101- 1,Cosponsor
616,David O’Brien Martin,Republican Party,New York,HJRes 350,101- 1,Cosponsor
617,Michael R. McNulty,Democratic Party,New York,HJRes 350,101- 1,Cosponsor
618,George Joseph Hochbrueckner,Democratic Party,New York,HJRes 350,101- 1,Cosponsor
619,Frank Jefferson Horton,Republican Party,New York,HJRes 350,101- 1,Cosponsor
620,Raymond Joseph McGrath,Republican Party,New York,HJRes 350,101- 1,Cosponsor
621,Norman Frederick Lent,Republican Party,New York,HJRes 350,101- 1,Cosponsor
622,Guy Victor Molinari,Republican Party,New York,HJRes 350,101- 1,Cosponsor
623,Cass Ballenger,Republican Party,North Carolina,HJRes 350,101- 1,Cosponsor
624,Willie Gathrel Hefner,Democratic Party,North Carolina,HJRes 350,101- 1,Cosponsor
625,"Itimous Thaddeus, Jr., Valentine",Democratic Party,North Carolina,HJRes 350,101- 1,Cosponsor
626,James McClure Clarke,Democratic Party,North Carolina,HJRes 350,101- 1,Cosponsor
627,H. Martin Lancaster,Democratic Party,North Carolina,HJRes 350,101- 1,Cosponsor
628,Howard Coble,Republican Party,North Carolina,HJRes 350,101- 1,Cosponsor
629,"John Alexander, III McMillan",Republican Party,North Carolina,HJRes 350,101- 1,Cosponsor
630,"Itimous Thaddeus, Jr., Valentine",Democratic Party,North Carolina,HJRes 350,101- 1,Cosponsor
631,"Itimous Thaddeus, Jr., Valentine",Democratic Party,North Carolina,HJRes 350,101- 1,Cosponsor
632,Douglas Earl Applegate,Democratic Party,Ohio,HJRes 350,101- 1,Cosponsor
633,James A. Traficant Jr.,Democratic Party,Ohio,HJRes 350,101- 1,Cosponsor
634,Ralph Regula,Republican Party,Ohio,HJRes 350,101- 1,Cosponsor
635,Chalmers Pangburn Wylie,Republican Party,Ohio,HJRes 350,101- 1,Cosponsor
636,Michael G. Oxley,Republican Party,Ohio,HJRes 350,101- 1,Cosponsor
637,John R. Kasich,Republican Party,Ohio,HJRes 350,101- 1,Cosponsor
638,Bob McEwen,Republican Party,Ohio,HJRes 350,101- 1,Cosponsor
639,Clarence E. Miller,Republican Party,Ohio,HJRes 350,101- 1,Cosponsor
640,Thomas Andrew Luken,Democratic Party,Ohio,HJRes 350,101- 1,Cosponsor
641,Thomas Andrew Luken,Democratic Party,Ohio,HJRes 350,101- 1,Cosponsor
642,Wes Watkins,Democratic Party,Oklahoma,HJRes 350,101- 1,Cosponsor
643,David Keith McCurdy,Democratic Party,Oklahoma,HJRes 350,101- 1,Cosponsor
644,Glenn Lee English Jr.,Democratic Party,Oklahoma,HJRes 350,101- 1,Cosponsor
645,James M. Inhofe,Republican Party,Oklahoma,HJRes 350,101- 1,Cosponsor
646,Dennis Alan Smith,Republican Party,Oregon,HJRes 350,101- 1,Cosponsor
647,Robert Lawrence Coughlin,Republican Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
648,Gus Yatron,Democratic Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
649,Austin John Murphy,Democratic Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
650,Robert Smith Walker,Republican Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
651,William Floyd Clinger Jr.,Republican Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
652,Joseph Paul Kolter,Democratic Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
653,Elmer Greinert Shuster,Republican Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
654,Paul E. Kanjorski,Democratic Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
655,W. Curtis Weldon,Republican Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
656,George W. Gekas,Republican Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
657,Joseph Michael McDade,Republican Party,Pennsylvania,HJRes 350,101- 1,Cosponsor
658,Ronald K. Machtley,Republican Party,Rhode Island,HJRes 350,101- 1,Cosponsor
659,Elizabeth J. Patterson,Democratic Party,South Carolina,HJRes 350,101- 1,Cosponsor
