id,source_citation,source_group,title_or_description_from_source,date,congress,congressional_session,joint_resolution_chamber,joint_resolution_number,sponsor_name,sponsor_state_or_territory,committee_of_referral,text_of_amendment,ratified_yn,ratified_amendment,notes,constitute_topic1,constitute_topic2,constitute_topic3,constitute_topic4,constitute_topic5,constitute_topic6,constitute_topic7,constitute_topic8,constitute_topic9,year,life_title,abort_title,life_text,abort_text,life
10114,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Concurrent power to Congress and States to restrict and prohibit abortion,1982-06-09,97,NA,NA,NA,Emerson,Missouri,NA,NA,NA,NA,NA,life,NA,NA,NA,NA,NA,NA,NA,NA,1982,FALSE,TRUE,NA,NA,TRUE
10139,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Right to life,1981-01-05,97,NA,NA,NA,Paul,Texas,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1981,TRUE,FALSE,NA,NA,TRUE
10141,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Power to Congress and States to legislate on abortion,1983-01-26,98,NA,NA,NA,Hatch,Utah,NA,NA,NA,NA,NA,life,NA,NA,NA,NA,NA,NA,NA,NA,1983,FALSE,TRUE,NA,NA,TRUE
10142,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-01-26,98,NA,NA,NA,Garn,Utah,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10145,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Right to life,1983-01-26,98,NA,NA,NA,Helms,North Carolina,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,FALSE,NA,NA,TRUE
10146,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-01-26,98,NA,NA,NA,Helms,North Carolina,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10148,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Right to life,1983-01-26,98,NA,NA,NA,Helms,North Carolina,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,FALSE,NA,NA,TRUE
10149,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-01-26,98,NA,NA,NA,Helms,North Carolina,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10153,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-01-27,98,NA,NA,NA,Grassley,Iowa,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10181,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-01-03,98,NA,NA,NA,Emerson,Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10189,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Right to life,1983-01-03,98,NA,NA,NA,Hansen,Idaho,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,FALSE,NA,NA,TRUE
10207,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Concurrent power to Congress and States to restrict and prohibit abortions,1983-01-06,98,NA,NA,NA,Emerson,Missouri,NA,NA,NA,NA,NA,life,NA,NA,NA,NA,NA,NA,NA,NA,1983,FALSE,TRUE,NA,NA,TRUE
10212,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-01-06,98,NA,NA,NA,Oberstar,Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10217,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Right to life,1983-01-25,98,NA,NA,NA,Gaydos,Pennsylvania,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,FALSE,NA,NA,TRUE
10218,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Right to life,1983-01-25,98,NA,NA,NA,Hyde,Illinois,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,FALSE,NA,NA,TRUE
10223,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-01-25,98,NA,NA,NA,Volkmer,Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10236,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-01-31,98,NA,NA,NA,Luken,Ohio,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10238,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Prohibit abortion; right to life,1983-02-01,98,NA,NA,NA,Russo,Illinois,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,TRUE,NA,NA,TRUE
10261,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Right to life,1983-03-24,98,NA,NA,NA,Hillis,Indiana,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,FALSE,NA,NA,TRUE
10297,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Right to life,1984-08-10,98,NA,NA,NA,Vandergriff,Texas,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1984,TRUE,FALSE,NA,NA,TRUE
10314,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-01-03,99,NA,NA,NA,Emerson,Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10345,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-01-22,99,NA,NA,NA,Oberstar,Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10348,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-01-24,99,NA,NA,NA,Dornan,California,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10349,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-01-24,99,NA,NA,NA,Luken,Ohio,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10362,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-02-07,99,NA,NA,NA,Gaydos,Pennsylvania,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10364,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,"Prohibit abortion, except in certain instances",1985-02-07,99,NA,NA,NA,Jacobs,Indiana,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,FALSE,TRUE,NA,NA,TRUE
10365,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-02-07,99,NA,NA,NA,Volkmer,Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10367,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-02-21,99,NA,NA,NA,Russo,Illinois,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10396,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1986-01-30,99,NA,NA,NA,St. Germain,Rhode Island,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1986,TRUE,FALSE,NA,NA,TRUE
10409,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,No constitutional right to abortion,1985-01-03,99,NA,NA,NA,Hatch,Utah,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,FALSE,TRUE,NA,NA,TRUE
10415,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-01-22,99,NA,NA,NA,Garn,Utah,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10417,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1985-01-22,99,NA,NA,NA,Grassley,Iowa,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1985,TRUE,FALSE,NA,NA,TRUE
10426,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1986-03-07,99,NA,NA,NA,Humphrey,New Hampshire,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1986,TRUE,FALSE,NA,NA,TRUE
10427,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1986-03-07,99,NA,NA,NA,Humphrey,New Hampshire,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1986,TRUE,FALSE,NA,NA,TRUE
10444,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-06,100,NA,NA,NA,Emerson,Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10445,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-06,100,NA,NA,NA,Gaydos,Pennsylvania,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10454,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-06,100,NA,NA,NA,Oberstar,Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10461,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-06,100,NA,NA,NA,"Smith, V.",Nebraska,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10467,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,"Prohibit abortion, except in certain instances",1987-01-07,100,NA,NA,NA,Jacobs,Indiana,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,FALSE,TRUE,NA,NA,TRUE
10479,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-20,100,NA,NA,NA,Volkmer,Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10482,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-21,100,NA,NA,NA,St. Germain,Rhode Island,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10483,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-22,100,NA,NA,NA,Dornan,California,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10484,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-22,100,NA,NA,NA,Luken,Ohio,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10511,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-10-28,100,NA,NA,NA,Russo,Illinois,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10531,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-22,100,NA,NA,NA,Garn,Utah,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10532,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-22,100,NA,NA,NA,Grassley,Iowa,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10533,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-22,100,NA,NA,NA,Humphrey,New Hampshire,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10534,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1987-01-22,100,NA,NA,NA,Humphrey,New Hampshire,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,TRUE,FALSE,NA,NA,TRUE
10535,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,No constitutional right to abortion,1987-01-28,100,NA,NA,NA,Hatch,Utah,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1987,FALSE,TRUE,NA,NA,TRUE
10568,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-01-03,101,NA,NA,NA,"Smith, V.",Nebraska,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10597,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-01-19,101,NA,NA,NA,Volkmer,Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10600,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-01-24,101,NA,NA,NA,Dornan,California,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10602,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-01-27,101,NA,NA,NA,Emerson,Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10604,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-01-27,101,NA,NA,NA,Luken,Ohio,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10606,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-01-31,101,NA,NA,NA,Oberstar,Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10607,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-02-02,101,NA,NA,NA,Gaydos,Pennsylvania,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10611,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-02-23,101,NA,NA,NA,Russo,Illinois,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10703,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-01-25,101,NA,NA,NA,Garn,Utah,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10710,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Right-to-life,1989-01-25,101,NA,NA,NA,Grassley,Iowa,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1989,TRUE,FALSE,NA,NA,TRUE
10752,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1991-01-03,102,NA,NA,NA,"Emerson, Bill",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1991,TRUE,FALSE,NA,NA,TRUE
10762,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1991-01-03,102,NA,NA,NA,"Volkmer, Harold L.",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1991,TRUE,FALSE,NA,NA,TRUE
10781,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States guaranteeing the right to life.,1991-01-22,102,NA,NA,NA,"Gaydos, Joseph M.",Pennsylvania,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1991,TRUE,FALSE,NA,NA,TRUE
10794,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1991-02-06,102,NA,NA,NA,"Oberstar, James L.",Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1991,TRUE,FALSE,NA,NA,TRUE
10904,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1993-01-05,103,NA,NA,NA,"Emerson, Bill",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1993,TRUE,FALSE,NA,NA,TRUE
10958,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1993-03-02,103,NA,NA,NA,"Oberstar, James L.",Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1993,TRUE,FALSE,NA,NA,TRUE
10962,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1993-03-17,103,NA,NA,NA,"Dornan, Robert K.",California,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1993,TRUE,FALSE,NA,NA,TRUE
11004,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Human Life Protection Act,1994-08-05,103,NA,NA,NA,"Dornan, Robert K.",California,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1994,TRUE,FALSE,NA,NA,TRUE
11052,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1995-01-04,104,NA,NA,NA,"Emerson, Bill",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1995,TRUE,FALSE,NA,NA,TRUE
11057,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1995-01-04,104,NA,NA,NA,"Volkmer, Harold L.",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1995,TRUE,FALSE,NA,NA,TRUE
11060,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1995-01-04,104,NA,NA,NA,"Dornan, Robert K.",California,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1995,TRUE,FALSE,NA,NA,TRUE
